part_number,manufacturer,family,description,component_type,target_file,verified_url
78438334068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438334068.pdf
784383350047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383350047.pdf
784383350068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383350068.pdf
784383350082,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383350082.pdf
78438335010,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335010.pdf
78438335022,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335022.pdf
78438335033,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335033.pdf
78438335047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335047.pdf
78438335068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335068.pdf
78438335100,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335100.pdf
78438335150,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335150.pdf
78438335220,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335220.pdf
78438335330,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335330.pdf
78438335470,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438335470.pdf
7687480121,Wurth Elektronik,WE-TI,WE-TI HV Radial Leaded Wire Wound Inductor (High V,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7687480121.pdf
7687480102,Wurth Elektronik,WE-TI,WE-TI HV Radial Leaded Wire Wound Inductor (High V,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7687480102.pdf
74439358022,Wurth Elektronik,WE-XHMI,WE-XHMI SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74439358022.pdf
74439358047,Wurth Elektronik,WE-XHMI,WE-XHMI SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74439358047.pdf
74439358068,Wurth Elektronik,WE-XHMI,WE-XHMI SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74439358068.pdf
74439358100,Wurth Elektronik,WE-XHMI,WE-XHMI SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74439358100.pdf
784383360033,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383360033.pdf
78438336100,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336100.pdf
784383240047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383240047.pdf
78438324100,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324100.pdf
7448844010,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844010.pdf
7448844022,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844022.pdf
7448844033,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844033.pdf
7448844047,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844047.pdf
7448844068,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844068.pdf
7448844100,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844100.pdf
7448844150,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844150.pdf
7448844220,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844220.pdf
7448844330,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844330.pdf
7448844470,Wurth Elektronik,WE-DPC,WE-DPC SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448844470.pdf
7448841010,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841010.pdf
7448841022,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841022.pdf
7448841033,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841033.pdf
7448841047,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841047.pdf
7448841068,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841068.pdf
7448841082,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841082.pdf
7448841100,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841100.pdf
7448841150,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841150.pdf
7448841220,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841220.pdf
7448841330,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841330.pdf
7448841470,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841470.pdf
74485540101,Wurth Elektronik,WE-CFWI,WE-CFWI Coupled Flatwire Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74485540101.pdf
74485540680,Wurth Elektronik,WE-CFWI,WE-CFWI Coupled Flatwire Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74485540680.pdf
74485540820,Wurth Elektronik,WE-CFWI,WE-CFWI Coupled Flatwire Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74485540820.pdf
784383240056,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383240056.pdf
784383240068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383240068.pdf
78438324010,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324010.pdf
78438324012,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324012.pdf
78438324015,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324015.pdf
78438324022,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324022.pdf
78438324033,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324033.pdf
78438324047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324047.pdf
78438324056,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324056.pdf
78438324068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324068.pdf
78438324082,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438324082.pdf
784383360047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383360047.pdf
784383360068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383360068.pdf
78438336010,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336010.pdf
78438336012,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336012.pdf
78438336015,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336015.pdf
78438336022,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336022.pdf
78438336033,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336033.pdf
78438336047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336047.pdf
78438336068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438336068.pdf
784383560033,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383560033.pdf
784383560056,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383560056.pdf
784383560068,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/784383560068.pdf
78438356010,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356010.pdf
78438356012,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356012.pdf
78438356015,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356015.pdf
78438356018,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356018.pdf
78438356022,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356022.pdf
78438356033,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356033.pdf
78438356047,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356047.pdf
78438356056,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438356056.pdf
74439346068,Wurth Elektronik,WE-XHMI,WE-XHMI SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74439346068.pdf
74439346082,Wurth Elektronik,WE-XHMI,WE-XHMI SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/74439346082.pdf
7843330033,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330033.pdf
7843330056,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330056.pdf
7843330100,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330100.pdf
7843330180,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330180.pdf
7843330330,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330330.pdf
7843330390,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330390.pdf
7843330560,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330560.pdf
7843330820,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843330820.pdf
7843320039,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320039.pdf
7843320068,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320068.pdf
7843320100,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320100.pdf
7843320150,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320150.pdf
7843320270,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320270.pdf
7843320330,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320330.pdf
7843320470,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320470.pdf
7843320680,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320680.pdf
7843320820,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843320820.pdf
7843321200,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843321200.pdf
7843340033,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340033.pdf
7843340047,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340047.pdf
7843340068,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340068.pdf
7843340100,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340100.pdf
7843340220,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340220.pdf
7843340330,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340330.pdf
7843340470,Wurth Elektronik,WE-CHSA,WE-CHSA SMT High Current Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7843340470.pdf
7448841015,Wurth Elektronik,WE-DPC,WE-DPC HV SMT Dual Powerchoke,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/7448841015.pdf
78438357010,Wurth Elektronik,WE-MAIA,WE-MAIA SMT Power Inductor,magnetic,magnetics.ndjson,https://www.we-online.com/components/products/datasheet/78438357010.pdf
